Scheme_Code	Scheme_Name	Asset_Value	NAV	Date
149751	Sundaram Low Duration Fund (Formerly Known as Principal Low Duration Fund) Regular Fortnightly IDCW	1088015.60	1088.0156	28-Jun-2024
149752	Sundaram Low Duration Fund (Formerly Known as Principal Low Duration Fund) Regular Quarterly IDCW	1208316.90	1208.3169	17-Jun-2025
149519	Sundaram Low Duration Fund (Formerly Known as Principal Low Duration Fund)- Growth Option	3459275.10	3459.2751	17-Jun-2025
149521	Sundaram Low Duration Fund (Formerly Known as Principal Low Duration Fund)- Monthly Income Distribution CUM Capital Withdrawal Option	1097309.80	1097.3098	17-Jun-2025
149750	Sundaram Low Duration Fund(Formerly Known as Principal Low Duration Fund) Direct Quarterly IDCW	1252968.40	1252.9684	17-Jun-2025
119863	Tata Treasury Advantage Fund - Direct Plan - Growth Option	4041969.60	4041.9696	17-Jun-2025
103159	Tata Treasury Advantage Fund - Regular Plan - Growth Option	3930805.50	3930.8055	17-Jun-2025
119864	Tata Treasury Advantage Fund Direct Plan - Daily Reinvestment of IDCW Option	1006166.60	1006.1666	17-Jun-2025
119957	Tata Treasury Advantage Fund Direct Plan - Periodic Payout of IDCW Option	2563386.40	2563.3864	17-Jun-2025
119865	Tata Treasury Advantage Fund Direct Plan - Weekly Payout of IDCW Option	1008065.80	1008.0658	17-Jun-2025
103160	Tata Treasury Advantage Fund Regular Plan - Daily Reinvestment of IDCW Option	1006166.50	1006.1665	17-Jun-2025
115464	Tata Treasury Advantage Fund Regular Plan - Periodic Payout of IDCW Option	2491157.40	2491.1574	17-Jun-2025
103158	Tata Treasury Advantage Fund Regular Plan - Weekly Payout of IDCW Option	1008065.80	1008.0658	17-Jun-2025
141958	UTI Low Duration Fund - Direct Plan - Annual IDCW	1334012.30	1334.0123	17-Jun-2025
120738	UTI Low Duration Fund - Direct Plan - Bonus Option	2199719.20	2199.7192	01-Mar-2021
120737	UTI Low Duration Fund - Direct Plan - Daily IDCW (Reinvestment)	1375920.80	1375.9208	17-Jun-2025
133127	UTI Low Duration Fund - Direct Plan - Flexi IDCW	1529781.00	1529.781	17-Jun-2025
135191	UTI Low Duration Fund - Direct Plan - Fortnightly IDCW	1338411.90	1338.4119	17-Jun-2025
120735	UTI Low Duration Fund - Direct Plan - Growth Option	3603817.20	3603.8172	17-Jun-2025
133469	UTI Low Duration Fund - Direct Plan - Half-Yearly IDCW	1394326.70	1394.3267	17-Jun-2025
120736	UTI Low Duration Fund - Direct Plan - Monthly IDCW	1407032.80	1407.0328	17-Jun-2025
120734	UTI Low Duration Fund - Direct Plan - Quarterly IDCW	1932258.50	1932.2585	17-Jun-2025
120739	UTI Low Duration Fund - Direct Plan - Weekly IDCW	1021651.50	1021.6515	17-Jun-2025
102538	UTI Low Duration Fund - Discontinued - Annaul Dividend Option	3371742.70	3371.7427	17-Jun-2025
105578	UTI Low Duration Fund - Discontinued - Periodic Dividend Plan	1061085.40	1061.0854	17-Jun-2025
102541	UTI Low Duration Fund - Discontinued - Quarterly Dividend Option	2218799.40	2218.7994	17-Jun-2025
102539	UTI Low Duration Fund - Discontinued Bonus Option	4182934.60	4182.9346	17-Jun-2025
105659	UTI Low Duration Fund - Discontinued Flexi Dividend Plan	1087872.80	1087.8728	17-Jun-2025
102540	UTI Low Duration Fund - Discontinued Growth Option	6275113.70	6275.1137	17-Jun-2025
105670	UTI Low Duration Fund - Discontinued Monthly Dividend Option	1029782.50	1029.7825	17-Jun-2025
102545	UTI Low Duration Fund - Regular Plan - Bonus Option	2965343.20	2965.3432	17-Jun-2025
105605	UTI Low Duration Fund - Regular Plan - Daily IDCW (Reinvestment)	1367462.30	1367.4623	17-Jun-2025
133130	UTI Low Duration Fund - Regular Plan - Flexi IDCW	1349445.00	1349.445	17-Jun-2025
133733	UTI Low Duration Fund - Regular Plan - Fortnightly IDCW	1329734.60	1329.7346	17-Jun-2025
102544	UTI Low Duration Fund - Regular Plan - Growth Option	3547964.30	3547.9643	17-Jun-2025
136345	UTI Low Duration Fund - Regular Plan - Half-Yearly IDCW	1400567.60	1400.5676	17-Jun-2025
105658	UTI Low Duration Fund - Regular Plan - Monthly IDCW	1394840.10	1394.8401	17-Jun-2025
115483	UTI Low Duration Fund - Regular Plan - Quarterly IDCW	1378561.10	1378.5611	17-Jun-2025
105627	UTI Low Duration Fund - Regular Plan - Weekly IDCW	1370921.70	1370.9217	17-Jun-2025
119540	Aditya Birla Sun Life Medium Term Plan - DIRECT - HALF YEARLY IDCW	14442.50	14.4425	17-Jun-2025
119538	Aditya Birla Sun Life Medium Term Plan - Direct - IDCW	17574.90	17.5749	17-Jun-2025
119541	Aditya Birla Sun Life Medium Term Plan - DIRECT - Quarterly IDCW	13839.90	13.8399	17-Jun-2025
119539	Aditya Birla Sun Life Medium Term Plan - Growth - Direct Plan	43369.40	43.3694	17-Jun-2025
111803	Aditya Birla Sun Life Medium Term Plan - Growth - Regular Plan	39896.70	39.8967	17-Jun-2025
111804	Aditya Birla Sun Life Medium Term Plan - Institutional - Growth Plan	22144.20	22.1442	04-Apr-2019
111811	Aditya Birla Sun Life Medium Term Plan - REGULAR - HALFYEARLY IDCW	13616.40	13.6164	17-Jun-2025
111812	Aditya Birla Sun Life Medium Term Plan - Regular - IDCW	16111.80	16.1118	17-Jun-2025
111809	Aditya Birla Sun Life Medium Term Plan - REGULAR - Quarterly IDCW	13223.20	13.2232	17-Jun-2025
120475	Axis Strategic Bond Fund - Direct Plan - Growth Option	30831.90	30.8319	17-Jun-2025
120474	Axis Strategic Bond Fund - Direct Plan - Half Yearly IDCW	11979.80	11.9798	17-Jun-2025
120476	Axis Strategic Bond Fund - Direct Plan - Quarterly IDCW	10658.50	10.6585	17-Jun-2025
128958	Axis Strategic Bond Fund - Regular Plan - Bonus Option	13256.00	13.2560	30-Jan-2015
116894	Axis Strategic Bond Fund - Regular Plan - Growth Option	28065.20	28.0652	17-Jun-2025
116896	Axis Strategic Bond Fund - Regular Plan - Half Yearly IDCW	10657.30	10.6573	17-Jun-2025
116895	Axis Strategic Bond Fund - Regular Plan - Quarterly IDCW	10434.90	10.4349	17-Jun-2025
108730	BANDHAN Bond Fund - Medium Term - Regular Plan - Bi-Monthly IDCW	10207.30	10.2073	17-Jun-2025
108731	BANDHAN Bond Fund - Medium Term - Regular Plan - Daily IDCW	10257.10	10.2571	17-Jun-2025
108729	BANDHAN Bond Fund - Medium Term - Regular Plan - Fortnightly IDCW	10238.90	10.2389	17-Jun-2025
108728	BANDHAN Bond Fund - Medium Term - Regular Plan - Growth	45893.00	45.8930	17-Jun-2025
113169	BANDHAN Bond Fund - Medium Term - Regular Plan - IDCW Quarterly	11354.30	11.3543	17-Jun-2025
108727	BANDHAN Bond Fund - Medium Term - Regular Plan - Monthly IDCW	10208.20	10.2082	17-Jun-2025
131385	BANDHAN Bond Fund - Medium Term - Regular Plan - Periodic IDCW	14456.90	14.4569	17-Jun-2025
118399	BANDHAN Bond Fund - Medium Term Plan-Direct Plan-Bi Monthly IDCW	10482.40	10.4824	17-Jun-2025
118400	BANDHAN Bond Fund - Medium Term Plan-Direct Plan-Daily IDCW	10398.70	10.3987	17-Jun-2025
118404	BANDHAN Bond Fund - Medium Term Plan-Direct Plan-Fortnightly IDCW	10241.60	10.2416	17-Jun-2025
118401	BANDHAN Bond Fund - Medium Term Plan-Direct Plan-Growth	50001.10	50.0011	17-Jun-2025
118402	BANDHAN Bond Fund - Medium Term Plan-Direct Plan-Monthly IDCW	10443.00	10.4430	17-Jun-2025
131384	BANDHAN Bond Fund - Medium Term Plan-Direct Plan-Periodic IDCW	13053.60	13.0536	17-Jun-2025
118403	BANDHAN Bond Fund - Medium Term Plan-Direct Plan-Quartely IDCW	11558.00	11.5580	17-Jun-2025
118924	DSP Bond Fund - Direct Plan - Growth	87255.70	87.2557	17-Jun-2025
118922	DSP Bond Fund - Direct Plan - IDCW	11758.10	11.7581	17-Jun-2025
118921	DSP Bond Fund - Direct Plan - IDCW - Monthly	11269.40	11.2694	17-Jun-2025
100078	DSP Bond Fund - Growth	82193.30	82.1933	17-Jun-2025
100077	DSP Bond Fund - IDCW	11640.20	11.6402	17-Jun-2025
100079	DSP Bond Fund - IDCW - Monthly	11165.50	11.1655	17-Jun-2025
118554	Franklin India Income Opportunities Fund - Direct - Growth	26575.90	26.5759	12-Dec-2021
118555	Franklin India Income Opportunities Fund - Direct - IDCW	12480.70	12.4807	12-Dec-2021
112304	Franklin India Income Opportunities Fund - Growth	24933.80	24.9338	12-Dec-2021
112305	Franklin India Income Opportunities Fund - IDCW	11559.30	11.5593	12-Dec-2021
147965	Franklin India Income Opportunities Fund- Segregated Portfolio 1- 8.25% Vodafone Idea Ltd-10JUL20-Direct Dividend Plan	0.00	0.0000	20-Jul-2020
147963	Franklin India Income Opportunities Fund- Segregated Portfolio 1- 8.25% Vodafone Idea Ltd-10JUL20-Direct Growth Plan	0.00	0.0000	20-Jul-2020
147964	Franklin India Income Opportunities Fund- Segregated Portfolio 1- 8.25% Vodafone Idea Ltd-10JUL20-Dividend Plan	0.00	0.0000	20-Jul-2020
147962	Franklin India Income Opportunities Fund- Segregated Portfolio 1- 8.25% Vodafone Idea Ltd-10JUL20-Growth Plan	0.00	0.0000	20-Jul-2020
147967	Franklin India Income Opportunities Fund- Segregated Portfolio 2 - 10.90% Vodafone Idea Ltd (02-Sep-2023) - Direct IDCW	0.00	0.0000	11-Sep-2023
147969	Franklin India Income Opportunities Fund- Segregated Portfolio 2 - 10.90% Vodafone Idea Ltd (02-Sep-2023) - IDCW	0.00	0.0000	11-Sep-2023
147966	Franklin India Income Opportunities Fund- Segregated Portfolio 2- 10.90% Vodafone Idea Ltd 02Sep2023-Direct Growth Plan	0.00	0.0000	11-Sep-2023
147968	Franklin India Income Opportunities Fund- Segregated Portfolio 2- 10.90% Vodafone Idea Ltd 02Sep2023-Growth Plan	0.00	0.0000	11-Sep-2023
101990	HDFC Medium Term Debt Fund - Fornightly IDCW Option	10089.30	10.0893	17-Jun-2025
119080	HDFC Medium Term Debt Fund - Fortnightly IDCW Opt - Direct Plan	10093.40	10.0934	17-Jun-2025
101989	HDFC Medium Term Debt Fund - Growth Option	56367.90	56.3679	17-Jun-2025
119081	HDFC Medium Term Debt Fund - Growth Option - Direct Plan	61156.30	61.1563	17-Jun-2025
132852	HDFC Medium Term Debt Fund - IDCW Option	19021.80	19.0218	17-Jun-2025
132853	HDFC Medium Term Debt Fund - IDCW Option - Direct Plan	20434.70	20.4347	17-Jun-2025
151150	HSBC Medium Duration Fund - Direct Annual IDCW	11922.50	11.9225	17-Jun-2025
151146	HSBC Medium Duration Fund - Direct Growth	22358.20	22.3582	17-Jun-2025
151148	HSBC Medium Duration Fund - Direct IDCW	11769.30	11.7693	17-Jun-2025
151151	HSBC Medium Duration Fund - Regular Annual IDCW	10892.80	10.8928	17-Jun-2025
151149	HSBC Medium Duration Fund - Regular Growth	20493.00	20.493	17-Jun-2025
151147	HSBC Medium Duration Fund - Regular IDCW	10721.10	10.7211	17-Jun-2025
132981	ICICI Prudential Medium Term Bond Fund - Annual IDCW	12935.70	12.9357	16-Sep-2022
130935	ICICI Prudential Medium Term Bond Fund - Bonus	15001.30	15.0013	24-Apr-2020
120670	ICICI Prudential Medium Term Bond Fund - Direct Plan - Growth	49262.40	49.2624	17-Jun-2025
120672	ICICI Prudential Medium Term Bond Fund - Direct Plan - Half Yearly IDCW	11133.20	11.1332	16-Sep-2022
120671	ICICI Prudential Medium Term Bond Fund - Direct Plan - Quarterly IDCW	11468.80	11.4688	17-Jun-2025
130936	ICICI Prudential Medium Term Bond Fund - Direct Plan Bonus	16170.10	16.1701	24-Apr-2020
102741	ICICI Prudential Medium Term Bond Fund - Growth	44882.20	44.8822	17-Jun-2025
117330	ICICI Prudential Medium Term Bond Fund - Half Yearly IDCW	10633.10	10.6331	16-Sep-2022
113137	ICICI Prudential Medium Term Bond Fund - Quarterly IDCW	10879.90	10.8799	17-Jun-2025
132982	ICICI Prudential Medium Term Bond Fund -Direct Plan - Annual IDCW	14348.80	14.3488	16-Sep-2022
113080	ICICI Prudential Medium Term Bond Fund Plan A - Weekly Dividend	10045.80	10.0458	17-Feb-2012
117706	ICICI Prudential Medium Term Bond Fund Plan B - Half Yearly Dividend	10861.20	10.8612	06-Jan-2020
113138	ICICI Prudential Medium Term Bond Fund Plan B - Quarterly Dividend	10600.20	10.6002	24-Apr-2020
113136	ICICI Prudential Medium Term Bond Fund Plan C - Quarterly Dividend	10449.10	10.4491	28-Jan-2016
102743	ICICI Prudential Medium Term Bond Fund-Plan B-Growth	32058.40	32.0584	24-Apr-2020
149013	Invesco India Medium Duration Fund - Direct - Discretionary IDCW (Payout/Reinvestment)	1284000.90	1284.0009	17-Jun-2025
149011	Invesco India Medium Duration Fund - Direct - Growth	1284089.60	1284.0896	17-Jun-2025
149014	Invesco India Medium Duration Fund - Direct - Quarterly IDCW (Payout / Reinvestment))	1095115.90	1095.1159	17-Jun-2025
149010	Invesco India Medium Duration Fund - Regular - Discretionary IDCW(Payout / Reinvestment))	1242545.60	1242.5456	17-Jun-2025
149012	Invesco India Medium Duration Fund - Regular - Growth	1242543.90	1242.5439	17-Jun-2025
149009	Invesco India Medium Duration Fund - Regular - Quarterly IDCW (Payout / Reinvestment)	1056326.10	1056.3261	17-Jun-2025
128079	Kotak Medium Term Fund - Direct - Standard Income Distribution cum capital withdrawal option	25305.40	25.3054	17-Jun-2025
128006	Kotak Medium Term Fund - Direct Growth	25303.20	25.3032	17-Jun-2025
128009	Kotak Medium Term Fund - Growth	22772.70	22.7727	17-Jun-2025
128078	Kotak Medium Term Fund - Standard Income Distribution cum capital withdrawal option	13977.60	13.9776	17-Jun-2025
148284	NIPPON INDIA STRATEGIC DEBT FUND -  SEGREGATED PORTFOLIO 2 - DIRECT Plan - IDCW Option	0.00	0.0000	17-Jun-2025
148289	NIPPON INDIA STRATEGIC DEBT FUND -  SEGREGATED PORTFOLIO 2 - DIRECT Plan - QUARTERLY IDCW Option	0.00	0.0000	17-Jun-2025
148290	NIPPON INDIA STRATEGIC DEBT FUND -  SEGREGATED PORTFOLIO 2 - IDCW Option	0.00	0.0000	17-Jun-2025
148287	NIPPON INDIA STRATEGIC DEBT FUND -  SEGREGATED PORTFOLIO 2 - QUARTERLY IDCW Option	0.00	0.0000	17-Jun-2025
130051	Nippon India Strategic Debt Fund - Bonus Option	10521.70	10.5217	11-Nov-2020
130052	Nippon India Strategic Debt Fund - Direct Plan - Bonus Option	16756.70	16.7567	17-Jun-2025
130050	Nippon India Strategic Debt Fund - Direct Plan - Growth Option	16753.30	16.7533	17-Jun-2025
130054	NIPPON INDIA STRATEGIC DEBT FUND - DIRECT Plan - IDCW Option	14130.90	14.1309	17-Jun-2025
130055	NIPPON INDIA STRATEGIC DEBT FUND - DIRECT Plan - QUARTERLY IDCW Option	11245.70	11.2457	17-Jun-2025
130037	Nippon India Strategic Debt Fund - Growth Option	15472.30	15.4723	17-Jun-2025
130053	NIPPON INDIA STRATEGIC DEBT FUND - IDCW Option	13239.80	13.2398	17-Jun-2025
130056	NIPPON INDIA STRATEGIC DEBT FUND - QUARTERLY IDCW Option	11145.70	11.1457	17-Jun-2025
148077	Nippon India Strategic Debt Fund - Segregated Portfolio 1 - Bonus Option	179.40	0.1794	27-Jan-2022
148078	Nippon India Strategic Debt Fund - Segregated Portfolio 1 - Direct Plan - Bonus Option	188.80	0.1888	27-Jan-2022
148080	Nippon India Strategic Debt Fund - Segregated Portfolio 1 - Direct Plan - Growth Option	188.60	0.1886	27-Jan-2022
148079	NIPPON INDIA STRATEGIC DEBT FUND - SEGREGATED PORTFOLIO 1 - Direct Plan - IDCW Option	159.10	0.1591	27-Jan-2022
148081	NIPPON INDIA STRATEGIC DEBT FUND - SEGREGATED PORTFOLIO 1 - Direct Plan - QUARTERLY IDCW Option	134.30	0.1343	27-Jan-2022
148083	Nippon India Strategic Debt Fund - Segregated Portfolio 1 - Growth Option	179.40	0.1794	27-Jan-2022
148082	NIPPON INDIA STRATEGIC DEBT FUND - SEGREGATED PORTFOLIO 1 - IDCW Option	153.50	0.1535	27-Jan-2022
148084	NIPPON INDIA STRATEGIC DEBT FUND - SEGREGATED PORTFOLIO 1 - QUARTERLY IDCW Option	132.30	0.1323	27-Jan-2022
148283	Nippon India Strategic Debt Fund - Segregated Portfolio 2 - Bonus Option	0.00	0.0000	17-Jun-2025
148288	Nippon India Strategic Debt Fund - Segregated Portfolio 2 - Direct Plan - Bonus Option	0.00	0.0000	17-Jun-2025
148285	Nippon India Strategic Debt Fund - Segregated Portfolio 2 - Direct Plan - Growth Option	0.00	0.0000	17-Jun-2025
148286	Nippon India Strategic Debt Fund - Segregated Portfolio 2 - Growth Option	0.00	0.0000	17-Jun-2025
119824	SBI MAGNUM MEDIUM DURATION FUND - DIRECT PLAN - GROWTH	55391.90	55.3919	17-Jun-2025
119825	SBI Magnum Medium Duration Fund - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW)	21531.80	21.5318	17-Jun-2025
102053	SBI MAGNUM MEDIUM DURATION FUND - REGULAR PLAN - GROWTH	51259.40	51.2594	17-Jun-2025
102054	SBI Magnum Medium Duration Fund - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW)	19869.60	19.8696	17-Jun-2025
119676	Sundaram Medium Duration Fund (Formerly Known as Sundaram Medium Term Bond Fund) Direct Plan - Annual Income Distribution cum Capital Withdrawal (IDCW)	15626.40	15.6264	17-Jun-2025
119675	Sundaram Medium Duration Fund (Formerly Known as Sundaram Medium Term Bond Fund) Direct Plan - Growth	77340.30	77.3403	17-Jun-2025
119672	Sundaram Medium Duration Fund (Formerly Known as Sundaram Medium Term Bond Fund) Direct Plan - Quarterly Income Distribution cum Capital Withdrawal (IDCW)	27202.80	27.2028	17-Jun-2025
100608	Sundaram Medium Duration Fund (Formerly Known as Sundaram Medium Term Bond Fund) Institutional Plan - Growth	75247.60	75.2476	07-Jan-2025
100610	Sundaram Medium Duration Fund (Formerly Known as Sundaram Medium Term Bond Fund) Regular Plan - Annual Income Distribution cum Capital Withdrawal (IDCW)	13765.50	13.7655	17-Jun-2025
100604	Sundaram Medium Duration Fund (Formerly Known as Sundaram Medium Term Bond Fund) Regular Plan - Bonus	23663.50	23.6635	17-Jun-2025
100603	Sundaram Medium Duration Fund (Formerly Known as Sundaram Medium Term Bond Fund) Regular Plan - Growth	69281.90	69.2819	17-Jun-2025
100609	Sundaram Medium Duration Fund (Formerly Known as Sundaram Medium Term Bond Fund) Regular Plan- Half Yearly Income Distribution cum Capital Withdrawal (IDCW)	13615.30	13.6153	17-Jun-2025
100602	Sundaram Medium Duration Fund (Formerly Known as Sundaram Medium Term Bond Fund) Regular Plan- Quarterly Income Distribution cum Capital Withdrawal (IDCW)	13376.70	13.3767	17-Jun-2025
101703	Tata Medium Term Fund -Regular Plan - Growth Option	29787.20	29.7872	23-Sep-2022
119126	Tata Medium Term Fund- Direct Plan - Payout of IDCW Option	15230.20	15.2302	23-Sep-2022
119127	Tata Medium Term Fund- Direct Plan- Growth Option	32764.50	32.7645	23-Sep-2022
101605	Tata Medium Term Fund- Regular Plan - Payout of IDCW option	13548.10	13.5481	23-Sep-2022
148248	UTI - Medium Term Fund (Segregated - 06032020) - Direct Plan - Annual Dividend Option	0.00	0	17-Jun-2025
148249	UTI - Medium Term Fund (Segregated - 06032020) - Direct Plan - Flexi Dividend Option	0.00	0	17-Jun-2025
148257	UTI - Medium Term Fund (Segregated - 06032020) - Direct Plan - Growth Option	0.00	0	17-Jun-2025
148256	UTI - Medium Term Fund (Segregated - 06032020) - Direct Plan - Half Yearly Dividend Option	0.00	0	17-Jun-2025
148250	UTI - Medium Term Fund (Segregated - 06032020) - Direct Plan - Monthly Dividend Option	0.00	0	17-Jun-2025
148255	UTI - Medium Term Fund (Segregated - 06032020) - Direct Plan - Quarterly Dividend Option	0.00	0	17-Jun-2025
148247	UTI - Medium Term Fund (Segregated - 06032020) - Regular Plan - Annual Dividend Option	0.00	0	17-Jun-2025
148254	UTI - Medium Term Fund (Segregated - 06032020) - Regular Plan - Flexi Dividend Option	0.00	0	17-Jun-2025
148252	UTI - Medium Term Fund (Segregated - 06032020) - Regular Plan - Growth Option	0.00	0	17-Jun-2025
148251	UTI - Medium Term Fund (Segregated - 06032020) - Regular Plan - Half Yearly Dividend Option	0.00	0	17-Jun-2025
148246	UTI - Medium Term Fund (Segregated - 06032020) - Regular Plan - Monthly Dividend Option	0.00	0	17-Jun-2025
148253	UTI - Medium Term Fund (Segregated - 06032020) - Regular Plan - Quarterly Dividend Option	0.00	0	17-Jun-2025
148439	UTI - Medium Term Fund (Segregated - 07072020) - Direct  Plan - Monthly Dividend Option	0.00	0	14-Jul-2020
148442	UTI - Medium Term Fund (Segregated - 07072020) - Direct Plan - Annual Dividend Option	0.00	0	14-Jul-2020
148443	UTI - Medium Term Fund (Segregated - 07072020) - Direct Plan - Flexi Dividend Option	0.00	0	14-Jul-2020
148441	UTI - Medium Term Fund (Segregated - 07072020) - Direct Plan - Growth Option	0.00	0	14-Jul-2020
148440	UTI - Medium Term Fund (Segregated - 07072020) - Direct Plan - Half Yearly Dividend Option	0.00	0	14-Jul-2020
148438	UTI - Medium Term Fund (Segregated - 07072020) - Direct Plan - Quarterly Dividend Option	0.00	0	14-Jul-2020
148421	UTI - Medium Term Fund (Segregated - 07072020) - Regular Plan - Annual Dividend Option	0.00	0	14-Jul-2020
148434	UTI - Medium Term Fund (Segregated - 07072020) - Regular Plan - Flexi Dividend Option	0.00	0	14-Jul-2020
148433	UTI - Medium Term Fund (Segregated - 07072020) - Regular Plan - Growth Option	0.00	0	14-Jul-2020
148437	UTI - Medium Term Fund (Segregated - 07072020) - Regular Plan - Half Yearly Dividend Option	0.00	0	14-Jul-2020
148435	UTI - Medium Term Fund (Segregated - 07072020) - Regular Plan - Monthly Dividend Option	0.00	0	14-Jul-2020
148436	UTI - Medium Term Fund (Segregated - 07072020) - Regular Plan - Quarterly Dividend Option	0.00	0	14-Jul-2020
